 output format:carre71 


 Number of X-points:  1
    x                   y                   psi
    1.44946942E+00     -9.45684086E-01      1.49556535E-06

 Point O:
    1.68785930E+00      7.13234668E-02      6.57086738E-02
 $parameters
repart = 2
distxo = 1.04457365
pntrat = 0.40000000
nptseg(1) =  6
deltp1(1) = 0.0700000
deltpn(1) = 0.0300000
nptseg(2) =  6
deltp1(2) = 0.0700000
deltpn(2) = 0.0300000
nptseg(3) = 31
deltp1(3) = 0.1500000
deltpn(3) = 0.1500000
npr(1) = 11
deltr1(1) =-0.0010000
deltrn(1) =-0.0020000
npr(2) = 11
deltr1(2) = 0.0005000
deltrn(2) = 0.0005000
npr(3) = 11
deltr1(3) = 0.0010000
deltrn(3) = 0.0100000
tgarde(1) = 0.00000
tgarde(2) = 0.00000
nrelax=  200
relax= 2.0000E-02
pasmin= 1.0000E-06
rlcept= 1.0000E-06
$end
 x(m)            y(m)            psi(SI)         dpsi/dx         dpsi/dy
  1.29682295E+00  6.79576407E-01  1.95170974E-05  2.76732636E-01 -1.94783976E-01
  1.21622249E+00  5.38248792E-01  1.68398155E-05  3.78690930E-01 -1.74807424E-01
  1.15937975E+00  3.86372992E-01  1.03395772E-05  4.57879349E-01 -1.34891105E-01
  1.12428845E+00  2.28804252E-01  4.36007251E-06  5.07641479E-01 -7.80190655E-02
  1.11003925E+00  6.89066471E-02  1.52402809E-06  5.23799570E-01 -1.34632463E-02
  1.11574335E+00 -9.04655484E-02  2.55891257E-06  5.06767644E-01  4.87579663E-02
  1.13996655E+00 -2.46873109E-01  6.27430155E-06  4.58253684E-01  9.78579106E-02
  1.18083572E+00 -3.98378512E-01  6.22910136E-06  3.84584110E-01  1.24892993E-01
  1.23564659E+00 -5.43811772E-01  1.45467972E-05  2.92626275E-01  1.24889083E-01
  1.30109773E+00 -6.82950434E-01  1.67836681E-05  1.92678016E-01  9.84340763E-02
  1.37328242E+00 -8.16653950E-01  2.03930865E-06  9.37325071E-02  5.31078827E-02
  1.43686268E+00 -9.25782992E-01  2.55386910E-06  1.41855003E-02  8.81084807E-03
  1.44946942E+00 -9.45684086E-01  1.49556535E-06 -1.11022302E-16  1.66533454E-16
  1.39141898E+00 -9.84688629E-01 -2.71615362E-06  2.59901545E-02 -3.88015767E-02
  1.28172114E+00 -1.05426484E+00 -7.85389120E-06  6.63693127E-02 -1.09762660E-01
  1.27665731E+00 -1.05729515E+00 -1.63379860E-06  6.79142083E-02 -1.12891491E-01
  1.25382438E+00 -1.07061362E+00 -4.90283589E-05  7.48190982E-02 -1.26467826E-01
  1.14473948E+00 -1.13387287E+00 -6.50693881E-06  1.06503930E-01 -1.87961253E-01
  1.68066372E+00 -1.29125341E+00 -9.98017255E-04 -2.28303586E-01 -1.51472418E-01
  1.60857413E+00 -1.18027926E+00 -1.11739995E-03 -1.60124932E-01 -1.02425109E-01
  1.58211849E+00 -1.13930089E+00 -9.97927207E-04 -1.35004062E-01 -8.34120744E-02
  1.57239860E+00 -1.12382540E+00 -9.92708897E-04 -1.25010167E-01 -7.66194067E-02
  1.50552258E+00 -9.96036112E-01 -9.94144788E-04 -5.03416208E-02 -1.54274666E-02
  1.50165393E+00 -9.59053986E-01 -9.98990816E-04 -3.80464024E-02  5.82662943E-03
  1.50764123E+00 -9.39404639E-01 -1.00056416E-03 -3.71273690E-02  2.00513178E-02
  1.57810434E+00 -8.66697593E-01 -1.00792125E-03 -7.38994854E-02  8.64283449E-02
  1.69395054E+00 -7.68631397E-01 -9.98102042E-04 -1.57665810E-01  1.80547933E-01
  1.80624221E+00 -6.63229512E-01 -9.97812810E-04 -2.68001509E-01  2.61803523E-01
  1.90880638E+00 -5.46170934E-01 -9.88745408E-04 -4.02755584E-01  3.14723321E-01
  1.99768625E+00 -4.16624609E-01 -9.96644764E-04 -5.49555528E-01  3.27308424E-01
  2.06929812E+00 -2.75298556E-01 -9.79922216E-04 -6.83969633E-01  2.88148557E-01
  2.11992685E+00 -1.23931064E-01 -9.95563780E-04 -7.82668510E-01  1.94386998E-01
  2.14555208E+00  3.46642868E-02 -9.97832194E-04 -8.23769830E-01  6.16306356E-02
  2.14335369E+00  1.96201301E-01 -9.95391920E-04 -7.95924913E-01 -8.16237192E-02
  2.11240006E+00  3.55546911E-01 -9.86723063E-04 -7.03839099E-01 -2.02850731E-01
  2.05325566E+00  5.07393494E-01 -9.73277381E-04 -5.65121354E-01 -2.81247944E-01
  1.96714171E+00  6.46344256E-01 -9.95016822E-04 -4.05914355E-01 -3.08858706E-01
  1.85477247E+00  7.65643171E-01 -9.94292189E-04 -2.46856692E-01 -2.92174528E-01
  1.71515670E+00  8.52136497E-01 -9.97475913E-04 -9.99936957E-02 -2.50782488E-01
  1.55257885E+00  8.72899279E-01 -9.96708202E-04  3.44117456E-02 -2.12588641E-01
  1.40439662E+00  8.02883534E-01 -9.94908642E-04  1.60480515E-01 -1.98338240E-01
  1.29437676E+00  6.81350341E-01 -9.96049342E-04  2.76210306E-01 -1.92513370E-01
  1.21401804E+00  5.39278053E-01 -9.97905410E-04  3.77762994E-01 -1.73177515E-01
  1.15736677E+00  3.86969043E-01 -9.89792207E-04  4.56585642E-01 -1.33873210E-01
  1.12236918E+00  2.29101607E-01 -9.95227495E-04  5.06186152E-01 -7.74989880E-02
  1.10813239E+00  6.89574051E-02 -9.97988784E-04  5.22249240E-01 -1.34544074E-02
  1.11377229E+00 -9.06520938E-02 -9.97005892E-04  5.05291509E-01  4.82862172E-02
  1.13788136E+00 -2.47312761E-01 -9.93685336E-04  4.57055827E-01  9.68671876E-02
  1.17849148E+00 -3.99130166E-01 -9.86057238E-04  3.83766224E-01  1.23392891E-01
  1.23272189E+00 -5.45036132E-01 -9.92556550E-04  2.92494678E-01  1.22691286E-01
  1.29689958E+00 -6.85018056E-01 -9.91710969E-04  1.93602753E-01  9.52329348E-02
  1.36505424E+00 -8.20551356E-01 -9.87322587E-04  9.72373798E-02  4.75963623E-02
  1.40001410E+00 -9.18653996E-01 -9.86273525E-04  4.10250024E-02  1.24801622E-03
  1.39774748E+00 -9.36669848E-01 -1.00047767E-03  3.67196587E-02 -1.00669058E-02
  1.37819270E+00 -9.69307783E-01 -1.00480228E-03  3.86368087E-02 -3.45856935E-02
  1.27741277E+00 -1.04778237E+00 -1.00512720E-03  7.03706842E-02 -1.07577198E-01
  1.27261223E+00 -1.05105046E+00 -1.00226670E-03  7.16322559E-02 -1.10725604E-01
  1.25736554E+00 -1.06036290E+00 -1.04330330E-03  7.60479613E-02 -1.20062163E-01
  1.14249229E+00 -1.12989652E+00 -1.00204948E-03  1.08440212E-01 -1.86464513E-01
  1.68392871E+00 -1.28904553E+00 -2.09005090E-03 -2.30152093E-01 -1.49716980E-01
  1.61004783E+00 -1.17147556E+00 -2.23140671E-03 -1.59573544E-01 -9.70965714E-02
  1.58797185E+00 -1.13602948E+00 -2.08392186E-03 -1.38490663E-01 -8.05485248E-02
  1.57906955E+00 -1.12049616E+00 -2.07924685E-03 -1.29277489E-01 -7.34732646E-02
  1.52381198E+00 -9.91285541E-01 -2.08824727E-03 -6.23327904E-02 -8.30826760E-03
  1.52371389E+00 -9.65691208E-01 -2.09227649E-03 -5.59731847E-02  7.47963188E-03
  1.52825827E+00 -9.47823041E-01 -2.09813412E-03 -5.48585697E-02  1.99596607E-02
  1.58510164E+00 -8.73156118E-01 -2.09836201E-03 -8.11832173E-02  8.36148162E-02
  1.69700673E+00 -7.71985488E-01 -2.09130504E-03 -1.60903984E-01  1.78281049E-01
  1.80831951E+00 -6.65221280E-01 -2.08734738E-03 -2.69737878E-01  2.59937772E-01
  1.91049681E+00 -5.47478862E-01 -2.08706150E-03 -4.03689951E-01  3.13127940E-01
  1.99914118E+00 -4.17485127E-01 -2.08218472E-03 -5.49908463E-01  3.26056968E-01
  2.07065673E+00 -2.75865558E-01 -2.07250924E-03 -6.83871677E-01  2.87262157E-01
  2.12124341E+00 -1.24255001E-01 -2.08812868E-03 -7.82236514E-01  1.93908164E-01
  2.14687399E+00  3.45672037E-02 -2.08987009E-03 -8.23207364E-01  6.16118934E-02
  2.14471561E+00  1.96341362E-01 -2.08744933E-03 -7.95382147E-01 -8.11694532E-02
  2.11383470E+00  3.55961149E-01 -2.07940420E-03 -7.03450459E-01 -2.01934912E-01
  2.05480334E+00  5.08164476E-01 -2.06455152E-03 -5.65093948E-01 -2.79886642E-01
  1.96882301E+00  6.47631745E-01 -2.08025077E-03 -4.06303080E-01 -3.07115966E-01
  1.85656105E+00  7.67820069E-01 -2.08991593E-03 -2.47730215E-01 -2.89970796E-01
  1.71652323E+00  8.55951521E-01 -2.08945301E-03 -1.01152867E-01 -2.47839348E-01
  1.55178782E+00  8.77900192E-01 -2.08912266E-03  3.36107177E-02 -2.08724713E-01
  1.40185640E+00  8.06289804E-01 -2.07497104E-03  1.60114975E-01 -1.95116097E-01
  1.29177195E+00  6.83221178E-01 -2.07631950E-03  2.75580594E-01 -1.90134222E-01
  1.21165073E+00  5.40375386E-01 -2.07813089E-03  3.76682448E-01 -1.71489389E-01
  1.15516323E+00  3.87617940E-01 -2.08261656E-03  4.55176121E-01 -1.32756434E-01
  1.12027123E+00  2.29425308E-01 -2.08735129E-03  5.04597208E-01 -7.69278497E-02
  1.10604903E+00  6.90131238E-02 -2.09002243E-03  5.20555389E-01 -1.34444298E-02
  1.11161818E+00 -9.08543408E-02 -2.08909688E-03  5.03679630E-01  4.77687741E-02
  1.13559698E+00 -2.47790492E-01 -2.08773088E-03  4.55748976E-01  9.57796214E-02
  1.17590247E+00 -3.99950433E-01 -2.07827087E-03  3.82875568E-01  1.21737700E-01
  1.22952571E+00 -5.46346497E-01 -2.08622597E-03  2.92357500E-01  1.20315355E-01
  1.29231896E+00 -6.87157731E-01 -2.08323823E-03  1.94618984E-01  9.18334076E-02
  1.35547166E+00 -8.23884462E-01 -2.08113456E-03  1.01707796E-01  4.19475919E-02
  1.37729048E+00 -9.17634163E-01 -2.08290615E-03  5.55883095E-02 -5.51216018E-03
  1.37379362E+00 -9.33529473E-01 -2.09048082E-03  5.25946265E-02 -1.58636404E-02
  1.36315451E+00 -9.57235610E-01 -2.09258308E-03  5.13783509E-02 -3.26895739E-02
  1.27226114E+00 -1.04100172E+00 -2.10340282E-03  7.47519527E-02 -1.05454284E-01
  1.26766719E+00 -1.04426166E+00 -2.10219059E-03  7.59081633E-02 -1.08541093E-01
  1.26157205E+00 -1.04818618E+00 -2.13385041E-03  7.75810384E-02 -1.12412361E-01
  1.13995230E+00 -1.12548664E+00 -2.09635521E-03  1.10602967E-01 -1.84833823E-01
  1.68753244E+00 -1.28669886E+00 -3.27889297E-03 -2.32209205E-01 -1.47828057E-01
  1.61173893E+00 -1.16137313E+00 -3.44952667E-03 -1.58982789E-01 -9.10052583E-02
  1.59459484E+00 -1.13268833E+00 -3.27611611E-03 -1.42526149E-01 -7.74900452E-02
  1.58630767E+00 -1.11726680E+00 -3.27099286E-03 -1.33872850E-01 -7.02993713E-02
  1.54085690E+00 -9.88109221E-01 -3.27858194E-03 -7.41221136E-02 -2.39994277E-03
  1.54154460E+00 -9.70878876E-01 -3.27921602E-03 -7.05879093E-02  8.55246517E-03
  1.54511559E+00 -9.54111142E-01 -3.28106228E-03 -6.92643563E-02  2.00708148E-02
  1.59280750E+00 -8.79437397E-01 -3.28410990E-03 -8.89613138E-02  8.10376789E-02
  1.70041070E+00 -7.75560394E-01 -3.28378046E-03 -1.64452460E-01  1.75883139E-01
  1.81059834E+00 -6.67371123E-01 -3.27193772E-03 -2.71631747E-01  2.57925426E-01
  1.91234508E+00 -5.48897182E-01 -3.27629919E-03 -4.04725524E-01  3.11395480E-01
  2.00071791E+00 -4.18413004E-01 -3.25875188E-03 -5.50278910E-01  3.24708157E-01
  2.07213829E+00 -2.76481986E-01 -3.26216654E-03 -6.83770119E-01  2.86295575E-01
  2.12267760E+00 -1.24607139E-01 -3.27766627E-03 -7.81768508E-01  1.93384257E-01
  2.14831309E+00  3.44614573E-02 -3.27871686E-03 -8.22595202E-01  6.15905959E-02
  2.14619858E+00  1.96493063E-01 -3.27631902E-03 -7.94792088E-01 -8.06730364E-02
  2.11539849E+00  3.56410722E-01 -3.26902462E-03 -7.03031487E-01 -2.00934398E-01
  2.05649398E+00  5.09002507E-01 -3.25314632E-03 -5.65071053E-01 -2.78402661E-01
  1.97065814E+00  6.49026932E-01 -3.25846428E-03 -4.06732312E-01 -3.05225390E-01
  1.85855552E+00  7.70218762E-01 -3.27489066E-03 -2.48744515E-01 -2.87552154E-01
  1.71803953E+00  8.60095576E-01 -3.27859871E-03 -1.02417134E-01 -2.44643619E-01
  1.55088641E+00  8.83626559E-01 -3.27842913E-03  3.27393018E-02 -2.04206821E-01
  1.39903009E+00  8.10035714E-01 -3.25801453E-03  1.59720134E-01 -1.91580934E-01
  1.28889797E+00  6.85263528E-01 -3.25838878E-03  2.74889184E-01 -1.87533631E-01
  1.20904626E+00  5.41573468E-01 -3.26102014E-03  3.75508064E-01 -1.69634867E-01
  1.15275661E+00  3.88322508E-01 -3.27381747E-03  4.53644520E-01 -1.31533767E-01
  1.11798080E+00  2.29777082E-01 -3.27883235E-03  5.02864420E-01 -7.63015052E-02
  1.10378098E+00  6.90740713E-02 -3.27886449E-03  5.18711362E-01 -1.34331746E-02
  1.10927242E+00 -9.10725988E-02 -3.27800187E-03  5.01925928E-01  4.72030540E-02
  1.13309848E+00 -2.48308200E-01 -3.27578784E-03  4.54313321E-01  9.46103278E-02
  1.17307300E+00 -4.00835343E-01 -3.26759452E-03  3.81917017E-01  1.19930597E-01
  1.22604503E+00 -5.47741625E-01 -3.27679512E-03  2.92115642E-01  1.17800406E-01
  1.28729776E+00 -6.89368546E-01 -3.27877826E-03  1.95699390E-01  8.82202641E-02
  1.34516564E+00 -8.26754992E-01 -3.27455942E-03  1.06591363E-01  3.63334166E-02
  1.35796624E+00 -9.16137317E-01 -3.27465105E-03  6.76518932E-02 -1.09857785E-02
  1.35450538E+00 -9.30845081E-01 -3.28505073E-03  6.48679994E-02 -2.05424611E-02
  1.34799336E+00 -9.46867315E-01 -3.28883695E-03  6.35493620E-02 -3.16779758E-02
  1.26644364E+00 -1.03408419E+00 -3.28869390E-03  7.94376367E-02 -1.03464411E-01
  1.26434743E+00 -1.04015218E+00 -2.79535796E-03  7.86304783E-02 -1.07318747E-01
  1.26157205E+00 -1.04818618E+00 -2.13385041E-03  7.75810384E-02 -1.12412361E-01
  1.13711446E+00 -1.12068802E+00 -3.28505747E-03  1.12981491E-01 -1.83092264E-01
  1.69147777E+00 -1.28415196E+00 -4.56931096E-03 -2.34466693E-01 -1.45768448E-01
  1.61361726E+00 -1.15015224E+00 -4.71349879E-03 -1.58342437E-01 -8.42412753E-02
  1.60173495E+00 -1.12941989E+00 -4.56754226E-03 -1.46842272E-01 -7.43748542E-02
  1.59415123E+00 -1.11409725E+00 -4.56628348E-03 -1.38835420E-01 -6.70460785E-02
  1.55702049E+00 -9.85932750E-01 -4.56960537E-03 -8.57038826E-02  2.65538738E-03
  1.55789046E+00 -9.75426469E-01 -4.57020613E-03 -8.39541280E-02  9.49086857E-03
  1.56078472E+00 -9.59537369E-01 -4.57249279E-03 -8.24633533E-02  2.02946108E-02
  1.60142513E+00 -8.85766335E-01 -4.57559106E-03 -9.74232218E-02  7.86106118E-02
  1.70416825E+00 -7.79329117E-01 -4.57156622E-03 -1.68303806E-01  1.73378065E-01
  1.81310707E+00 -6.69696892E-01 -4.56361237E-03 -2.73703685E-01  2.55750266E-01
  1.91436453E+00 -5.50433023E-01 -4.55955395E-03 -4.05878251E-01  3.09514974E-01
  2.00245692E+00 -4.19430763E-01 -4.55228227E-03 -5.50693247E-01  3.23226898E-01
  2.07375042E+00 -2.77150470E-01 -4.55453729E-03 -6.83665853E-01  2.85243830E-01
  2.12423542E+00 -1.24988750E-01 -4.56900197E-03 -7.81263207E-01  1.92812474E-01
  2.14987518E+00  3.43466118E-02 -4.56914007E-03 -8.21930933E-01  6.15664204E-02
  2.14780862E+00  1.96656805E-01 -4.56676899E-03 -7.94152585E-01 -8.01319929E-02
  2.11709821E+00  3.56897029E-01 -4.56037128E-03 -7.02581602E-01 -1.99844246E-01
  2.05834058E+00  5.09912895E-01 -4.54726869E-03 -5.65054403E-01 -2.76785401E-01
  1.97266519E+00  6.50540736E-01 -4.53954627E-03 -4.07207686E-01 -3.03171502E-01
  1.86073690E+00  7.72807784E-01 -4.55738696E-03 -2.49848280E-01 -2.84944087E-01
  1.71976644E+00  8.64705909E-01 -4.56877744E-03 -1.03838538E-01 -2.41056637E-01
  1.54991226E+00  8.89852158E-01 -4.56923650E-03  3.17685932E-02 -1.99303389E-01
  1.39584546E+00  8.14202185E-01 -4.56795451E-03  1.59289863E-01 -1.87659287E-01
  1.28569874E+00  6.87509881E-01 -4.56025811E-03  2.74144638E-01 -1.84663968E-01
  1.20618698E+00  5.42877355E-01 -4.55299429E-03  3.74237247E-01 -1.67601588E-01
  1.15013409E+00  3.89085384E-01 -4.56912038E-03  4.51984752E-01 -1.30197916E-01
  1.11544808E+00  2.30164122E-01 -4.56693852E-03  5.00912370E-01 -7.56495785E-02
  1.10130175E+00  6.91408363E-02 -4.56927916E-03  5.16693331E-01 -1.34198290E-02
  1.10672541E+00 -9.13071297E-02 -4.56848857E-03  5.00023659E-01  4.65861476E-02
  1.13035117E+00 -2.48871668E-01 -4.56688361E-03  4.52717295E-01  9.33661072E-02
  1.16998903E+00 -4.01786385E-01 -4.55884696E-03  3.80889535E-01  1.17963064E-01
  1.22222841E+00 -5.49233356E-01 -4.56626845E-03  2.91897571E-01  1.15048638E-01
  1.28171634E+00 -6.91674463E-01 -4.56286958E-03  1.97021691E-01  8.42922783E-02
  1.33421899E+00 -8.29209899E-01 -4.56746378E-03  1.11806180E-01  3.07645489E-02
  1.34061909E+00 -9.14427193E-01 -4.57141567E-03  7.83366827E-02 -1.57571025E-02
  1.33714304E+00 -9.28170711E-01 -4.57456316E-03  7.58143700E-02 -2.46606455E-02
  1.33359220E+00 -9.38075921E-01 -4.57237019E-03  7.46556278E-02 -3.13567490E-02
  1.27555636E+00 -1.00770526E+00 -5.03964328E-03  8.31208591E-02 -8.67977509E-02
  1.25569800E+00 -1.03012948E+00 -4.57634487E-03  8.54488668E-02 -1.04491481E-01
  1.15866857E+00 -1.09968705E+00 -4.57594955E-03  1.09271093E-01 -1.66896336E-01
  1.13397205E+00 -1.11559267E+00 -4.56938082E-03  1.15554535E-01 -1.81275089E-01
  1.69579847E+00 -1.28145538E+00 -5.96606590E-03 -2.36967169E-01 -1.43551914E-01
  1.61572600E+00 -1.13755487E+00 -6.06638052E-03 -1.57591188E-01 -7.66229867E-02
  1.60950807E+00 -1.12618213E+00 -5.96398019E-03 -1.51468475E-01 -7.11583836E-02
  1.60257284E+00 -1.11102112E+00 -5.96285029E-03 -1.44064198E-01 -6.37146071E-02
  1.57245639E+00 -9.84512434E-01 -5.96686847E-03 -9.69986206E-02  7.02850965E-03
  1.57300406E+00 -9.79469843E-01 -5.96756583E-03 -9.62772765E-02  1.03608504E-02
  1.57549647E+00 -9.64303663E-01 -5.97073823E-03 -9.47241620E-02  2.06345733E-02
  1.61038715E+00 -8.91757901E-01 -5.96704155E-03 -1.06047089E-01  7.63965271E-02
  1.70832663E+00 -7.83308271E-01 -5.96606989E-03 -1.72492055E-01  1.70759337E-01
  1.81585598E+00 -6.72198160E-01 -5.96460927E-03 -2.75958643E-01  2.53413325E-01
  1.91657893E+00 -5.52100830E-01 -5.95855121E-03 -4.07142209E-01  3.07473647E-01
  2.00434698E+00 -4.20530251E-01 -5.95327982E-03 -5.51150400E-01  3.21624510E-01
  2.07550516E+00 -2.77875306E-01 -5.95868895E-03 -6.83559794E-01  2.84099056E-01
  2.12592092E+00 -1.25400565E-01 -5.96592218E-03 -7.80718463E-01  1.92187613E-01
  2.15156601E+00  3.42222248E-02 -5.96590076E-03 -8.21212156E-01  6.15390121E-02
  2.14955176E+00  1.96832949E-01 -5.96356076E-03 -7.93461518E-01 -7.95437746E-02
  2.11894072E+00  3.57421353E-01 -5.95822599E-03 -7.02100428E-01 -1.98659344E-01
  2.06035999E+00  5.10902469E-01 -5.95756672E-03 -5.65046214E-01 -2.75021106E-01
  1.97487150E+00  6.52190639E-01 -5.93893443E-03 -4.07737188E-01 -3.00930041E-01
  1.86312927E+00  7.75605858E-01 -5.94778680E-03 -2.51052527E-01 -2.82128146E-01
  1.72170596E+00  8.69754959E-01 -5.96562591E-03 -1.05406995E-01 -2.37113725E-01
  1.54883769E+00  8.96764354E-01 -5.96518458E-03  3.06936567E-02 -1.93873157E-01
  1.39232389E+00  8.18745549E-01 -5.95326260E-03  1.58900017E-01 -1.83391740E-01
  1.28220408E+00  6.89930725E-01 -5.96222762E-03  2.73371097E-01 -1.81551501E-01
  1.20307220E+00  5.44284015E-01 -5.95254759E-03  3.72874788E-01 -1.65389821E-01
  1.14726339E+00  3.89914691E-01 -5.96244860E-03  4.50124317E-01 -1.28797985E-01
  1.11269981E+00  2.30581929E-01 -5.96384042E-03  4.98797203E-01 -7.49378501E-02
  1.09856897E+00  6.92143783E-02 -5.96603412E-03  5.14462438E-01 -1.34030019E-02
  1.10396757E+00 -9.15583218E-02 -5.96531820E-03  4.97966089E-01  4.59151384E-02
  1.12737245E+00 -2.49475620E-01 -5.96441203E-03  4.50995653E-01  9.20136840E-02
  1.16661799E+00 -4.02809988E-01 -5.96437267E-03  3.79786739E-01  1.15814882E-01
  1.21805933E+00 -5.50817597E-01 -5.95875434E-03  2.91707720E-01  1.12057850E-01
  1.27559089E+00 -6.94035438E-01 -5.96067886E-03  1.98470224E-01  8.01124898E-02
  1.32250096E+00 -8.31303750E-01 -5.96509323E-03  1.17423386E-01  2.51626382E-02
  1.32435486E+00 -9.12373456E-01 -5.96871749E-03  8.82537759E-02 -1.99825943E-02
  1.32097241E+00 -9.25314263E-01 -5.96784990E-03  8.58568472E-02 -2.83157569E-02
  1.31920053E+00 -9.29904847E-01 -5.97302940E-03  8.53502936E-02 -3.14277111E-02
  1.28712012E+00 -9.72869972E-01 -6.70350462E-03  8.82408070E-02 -6.47767193E-02
  1.24855587E+00 -1.02268813E+00 -5.96927799E-03  9.07976312E-02 -1.02636017E-01
  1.15465808E+00 -1.09393211E+00 -5.97398023E-03  1.12411935E-01 -1.64947772E-01
  1.13051057E+00 -1.11014602E+00 -5.96794556E-03  1.18316853E-01 -1.79341721E-01
  1.70041521E+00 -1.27864377E+00 -7.47393603E-03 -2.39669100E-01 -1.41225076E-01
  1.61810251E+00 -1.12335791E+00 -7.47646086E-03 -1.56674595E-01 -6.80045733E-02
  1.61791229E+00 -1.12299154E+00 -7.47043477E-03 -1.56483473E-01 -6.78264352E-02
  1.61164339E+00 -1.10801708E+00 -7.46671167E-03 -1.49596711E-01 -6.02814784E-02
  1.58729413E+00 -9.83630257E-01 -7.47508623E-03 -1.07883294E-01  1.08642335E-02
  1.58744630E+00 -9.82431721E-01 -7.47534335E-03 -1.07734383E-01  1.16669275E-02
  1.58962639E+00 -9.68078882E-01 -7.47744468E-03 -1.06221403E-01  2.13823243E-02
  1.62005933E+00 -8.97706294E-01 -7.47962414E-03 -1.15110753E-01  7.43082916E-02
  1.71294239E+00 -7.87520125E-01 -7.47485511E-03 -1.77044065E-01  1.68002315E-01
  1.81887403E+00 -6.74889223E-01 -7.47158196E-03 -2.78432415E-01  2.50913071E-01
  1.91896702E+00 -5.53880429E-01 -7.47148140E-03 -4.08458328E-01  3.05283113E-01
  2.00639720E+00 -4.21715123E-01 -7.46730335E-03 -5.51654268E-01  3.19895114E-01
  2.07740066E+00 -2.78655004E-01 -7.47249885E-03 -6.83453905E-01  2.82862464E-01
  2.12774410E+00 -1.25844746E-01 -7.47349202E-03 -7.80089691E-01  1.91552994E-01
  2.15339139E+00  3.40878591E-02 -7.47377725E-03 -8.20436468E-01  6.15079680E-02
  2.15143406E+00  1.97021823E-01 -7.47147311E-03 -7.92716797E-01 -7.89057494E-02
  2.12093299E+00  3.57984972E-01 -7.46738922E-03 -7.01587715E-01 -1.97374456E-01
  2.06252819E+00  5.11957765E-01 -7.46928840E-03 -5.65021370E-01 -2.73143240E-01
  1.97728878E+00  6.53981243E-01 -7.46153173E-03 -4.08325698E-01 -2.98493736E-01
  1.86577613E+00  7.78653257E-01 -7.46713045E-03 -2.52377069E-01 -2.79064855E-01
  1.72385070E+00  8.75186686E-01 -7.47384217E-03 -1.07102447E-01 -2.32877619E-01
